timestamp,stockMarket,pair,side,price,liquidity
2025-05-17T09:55:54.085Z,Bybit,SOL/USDT,buy,168.14,20942.11472
2025-05-17T09:55:55.373Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:55:56.083Z,Bybit,SOL/USDT,buy,168.14,20942.11472
2025-05-17T09:55:57.096Z,Bybit,SOL/USDT,buy,168.15,21018.28667
2025-05-17T09:55:57.757Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:55:59.086Z,Bybit,SOL/USDT,buy,168.15,21895.18892
2025-05-17T09:56:00.084Z,Bybit,SOL/USDT,buy,168.14,24492.39437
2025-05-17T09:56:00.130Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:01.088Z,Bybit,SOL/USDT,buy,168.1,24572.24949
2025-05-17T09:56:02.082Z,Bybit,SOL/USDT,buy,168.11,26918.39265
2025-05-17T09:56:02.519Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:03.093Z,Bybit,SOL/USDT,buy,168.11,29703.80724
2025-05-17T09:56:04.081Z,Bybit,SOL/USDT,buy,168.11,29965.05018
2025-05-17T09:56:04.882Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:05.090Z,Bybit,SOL/USDT,buy,168.14,44476.65871
2025-05-17T09:56:06.091Z,Bybit,SOL/USDT,buy,168.15,44481.70321
2025-05-17T09:56:07.082Z,Bybit,SOL/USDT,buy,168.17,44492.12975
2025-05-17T09:56:07.248Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:09.083Z,Bybit,SOL/USDT,buy,168.16,44502.05119
2025-05-17T09:56:09.609Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:11.086Z,Bybit,SOL/USDT,buy,168.15,44715.61409
2025-05-17T09:56:11.987Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:13.083Z,Bybit,SOL/USDT,buy,168.15,44895.36644
2025-05-17T09:56:14.354Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:15.082Z,Bybit,SOL/USDT,buy,168.15,45232.00274
2025-05-17T09:56:16.091Z,Bybit,SOL/USDT,buy,168.14,45893.15895
2025-05-17T09:56:16.730Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:19.086Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:21.082Z,Bybit,SOL/USDT,buy,168.14,46104.17465
2025-05-17T09:56:21.438Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:22.086Z,Bybit,SOL/USDT,buy,168.13,46715.83019
2025-05-17T09:56:23.797Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:25.088Z,Bybit,SOL/USDT,buy,168.08,50184.07903
2025-05-17T09:56:26.083Z,Bybit,SOL/USDT,buy,168.05,50821.06993
2025-05-17T09:56:26.182Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:28.084Z,Bybit,SOL/USDT,buy,168.05,50960.04728
2025-05-17T09:56:28.563Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:29.083Z,Bybit,SOL/USDT,buy,168.11,51237.74391
2025-05-17T09:56:30.085Z,Bybit,SOL/USDT,buy,168.1,51746.77688
2025-05-17T09:56:30.946Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:32.085Z,Bybit,SOL/USDT,buy,168.09,51753.66857
2025-05-17T09:56:33.084Z,Bybit,SOL/USDT,buy,168.08,51895.19193
2025-05-17T09:56:33.300Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:34.084Z,Bybit,SOL/USDT,buy,168.09,52160.57554
2025-05-17T09:56:35.658Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:37.085Z,Bybit,SOL/USDT,buy,168.09,52172.17375
2025-05-17T09:56:38.033Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:38.081Z,Bybit,SOL/USDT,buy,168.11,53172.22684
2025-05-17T09:56:40.095Z,Bybit,SOL/USDT,buy,168.13,53311.58224
2025-05-17T09:56:40.387Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:42.746Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:45.085Z,Bybit,SOL/USDT,buy,168.08,70194.58305
2025-05-17T09:56:45.116Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:46.089Z,Bybit,SOL/USDT,buy,168.09,70401.99526
2025-05-17T09:56:47.083Z,Bybit,SOL/USDT,buy,168.09,70445.19439
2025-05-17T09:56:47.527Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:50.155Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:52.084Z,Bybit,SOL/USDT,buy,168.1,70572.95039
2025-05-17T09:56:52.510Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:54.085Z,Bybit,SOL/USDT,buy,168.12,70663.39895
2025-05-17T09:56:54.883Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:56.088Z,Bybit,SOL/USDT,buy,168.1,71056.27155
2025-05-17T09:56:57.082Z,Bybit,SOL/USDT,buy,168.11,71717.95251
2025-05-17T09:56:57.281Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:56:59.094Z,Bybit,SOL/USDT,buy,168.11,71980.036
2025-05-17T09:56:59.702Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:01.085Z,Bybit,SOL/USDT,buy,168.12,72119.40748
2025-05-17T09:57:02.158Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:03.094Z,Bybit,SOL/USDT,buy,168.14,75618.02879
2025-05-17T09:57:04.097Z,Bybit,SOL/USDT,buy,168.15,77717.88599
2025-05-17T09:57:04.659Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:07.010Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:07.085Z,Bybit,SOL/USDT,buy,168.14,78070.49649
2025-05-17T09:57:08.083Z,Bybit,SOL/USDT,buy,168.16,78334.15453
2025-05-17T09:57:09.370Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:11.746Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:14.186Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:16.840Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:19.208Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:21.619Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:23.085Z,Bybit,SOL/USDT,buy,168.15,78759.24573
2025-05-17T09:57:24.000Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:24.084Z,Bybit,SOL/USDT,buy,168.15,80153.65784
2025-05-17T09:57:25.084Z,Bybit,SOL/USDT,buy,168.15,80264.13239
2025-05-17T09:57:26.090Z,Bybit,SOL/USDT,buy,168.16,87007.18023
2025-05-17T09:57:26.363Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:27.087Z,Bybit,SOL/USDT,buy,168.17,88060.93345
2025-05-17T09:57:28.737Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:31.111Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:32.087Z,Bybit,SOL/USDT,buy,168.2,89104.5527
2025-05-17T09:57:33.473Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:34.089Z,Bybit,SOL/USDT,buy,168.2,89125.7459
2025-05-17T09:57:35.085Z,Bybit,SOL/USDT,buy,168.21,89205.30923
2025-05-17T09:57:35.839Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:38.089Z,Bybit,SOL/USDT,buy,168.21,89244.16574
2025-05-17T09:57:38.205Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:40.088Z,Bybit,SOL/USDT,buy,168.22,89345.43429
2025-05-17T09:57:40.590Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:43.007Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:45.369Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:46.085Z,Bybit,SOL/USDT,buy,168.22,89587.33465
2025-05-17T09:57:47.740Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:50.108Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:52.463Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:54.901Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
2025-05-17T09:57:55.085Z,Bybit,SOL/USDT,buy,168.22,90680.76465
2025-05-17T09:57:56.097Z,Bybit,SOL/USDT,buy,168.21,90884.31073
2025-05-17T09:57:57.249Z,Raydium,SOL/USDT,buy,168.18948171946963,1087852.81
