timestamp,stockMarket,category,pair,price
2025-05-30T10:11:18.117Z,Bybit,linear,ENJUSDT,null
2025-05-30T10:11:18.117Z,Bybit,linear,ENSUSDT,null
2025-05-30T10:11:18.117Z,Bybit,linear,EPICUSDT,null
2025-05-30T10:11:18.117Z,Bybit,linear,EPTUSDT,null
2025-05-30T10:11:18.117Z,Bybit,linear,ETCPERP,null
2025-05-30T10:11:18.117Z,Bybit,linear,ETCUSDT,null
2025-05-30T10:11:18.117Z,Bybit,linear,ETH-26DEC25,null
2025-05-30T10:11:18.117Z,Bybit,linear,ETH-26SEP25,null
2025-05-30T10:11:18.117Z,Bybit,linear,ETH-27JUN25,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHBTCUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHFIPERP,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHFIUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHPERP,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHUSDT-06JUN25,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHUSDT-13JUN25,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHUSDT-20JUN25,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHUSDT-25JUL25,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHUSDT-26DEC25,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHUSDT-26SEP25,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHUSDT-27JUN25,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHUSDT-27MAR26,null
2025-05-30T10:11:18.118Z,Bybit,linear,ETHWUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,FARTCOINUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,FBUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,FHEUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,FIDAUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,FILUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,FIOUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,FLMUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,FLOCKUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,FLOWUSDT,null
2025-05-30T10:11:18.118Z,Bybit,linear,FLRUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,FLUXUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,FORMUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,FORTHUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,FTNUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,FUELUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,FUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,FWOGUSDT,null
2025-05-30T10:11:18.119Z,Bybit,linear,FXSUSDT,null
